Protocol,Flow.Duration,Tot.Fwd.Pkts,Tot.Bwd.Pkts,TotLen.Fwd.Pkts,Fwd.Pkt.Len.Min,Fwd.Pkt.Len.Std,Flow.Byts.s,Flow.Pkts.s,Flow.IAT.Mean,Flow.IAT.Std,Fwd.IAT.Min,Bwd.IAT.Tot,Bwd.IAT.Std,Bwd.IAT.Min,Bwd.PSH.Flags,Fwd.URG.Flags,Bwd.URG.Flags,SYN.Flag.Cnt,RST.Flag.Cnt,URG.Flag.Cnt,CWR.Flag.Count,Fwd.Byts.b.Avg,Fwd.Pkts.b.Avg,Fwd.Blk.Rate.Avg,Bwd.Byts.b.Avg,Bwd.Pkts.b.Avg,Bwd.Blk.Rate.Avg,Subflow.Fwd.Byts,Fwd.Act.Data.Pkts,Fwd.Seg.Size.Min,Active.Std,Active.Min,Idle.Mean,Idle.Std,Label
6,892,1,1,1460,1460,0.0,1636771.30044843,2242.15246636771,892.0,0.0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,730,0,20,0.0,0,0.0,0.0,1
6,560,1,1,1460,1460,0.0,2607142.85714286,3571.42857142857,560.0,0.0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,730,0,20,0.0,0,0.0,0.0,1
6,208,1,1,150,150,0.0,721153.846153846,9615.38461538462,208.0,0.0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,75,0,20,0.0,0,0.0,0.0,1
6,653,1,1,1460,1460,0.0,2235834.60949464,3062.78713629403,653.0,0.0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,730,0,20,0.0,0,0.0,0.0,1
6,301,1,1,150,150,0.0,498338.870431894,6644.51827242525,301.0,0.0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,75,0,20,0.0,0,0.0,0.0,1
6,212,1,1,150,150,0.0,707547.169811321,9433.96226415094,212.0,0.0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,75,0,20,0.0,0,0.0,0.0,1
6,222,1,1,1460,1460,0.0,6576576.57657658,9009.00900900901,222.0,0.0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,730,0,20,0.0,0,0.0,0.0,1
6,888,1,1,1460,1460,0.0,1644144.14414414,2252.25225225225,888.0,0.0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,730,0,20,0.0,0,0.0,0.0,1
6,874,1,1,1460,1460,0.0,1670480.54919908,2288.3295194508,874.0,0.0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,730,0,20,0.0,0,0.0,0.0,1
6,643,1,1,1460,1460,0.0,2270606.5318818,3110.4199066874,643.0,0.0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,730,0,20,0.0,0,0.0,0.0,1
6,387,1,1,150,150,0.0,387596.899224806,5167.95865633075,387.0,0.0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,75,0,20,0.0,0,0.0,0.0,1
6,763,1,1,1460,1460,0.0,1913499.34469201,2621.23197903014,763.0,0.0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,730,0,20,0.0,0,0.0,0.0,1
6,1149,1,1,1460,1460,0.0,1270670.14795474,1740.64403829417,1149.0,0.0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,730,0,20,0.0,0,0.0,0.0,1
6,572,1,1,1460,1460,0.0,2552447.55244755,3496.5034965035,572.0,0.0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,730,0,20,0.0,0,0.0,0.0,1
6,741,1,1,1460,1460,0.0,1970310.39136302,2699.05533063428,741.0,0.0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,730,0,20,0.0,0,0.0,0.0,1
6,838,1,1,1460,1460,0.0,1742243.43675418,2386.63484486873,838.0,0.0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,730,0,20,0.0,0,0.0,0.0,1
6,784,1,1,1460,1460,0.0,1862244.89795918,2551.02040816327,784.0,0.0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,730,0,20,0.0,0,0.0,0.0,1
6,872,1,1,1460,1460,0.0,1674311.9266055,2293.57798165138,872.0,0.0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,730,0,20,0.0,0,0.0,0.0,1
6,55109334,4,2,114,0,32.9089653438087,3.7380237620001,0.108874478504857,11021866.8,24584911.0983009,54322,55054961,0.0,55054961,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1,20,0.0,0,1611401225496380.0,31754702.7441004,1
6,502,1,1,1460,1460,0.0,2908366.53386454,3984.06374501992,502.0,0.0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,730,0,20,0.0,0,0.0,0.0,1
6,1010903,2,0,0,0,0.0,0.0,1.97842918657873,1010903.0,0.0,1010903,0,0.0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,40,0.0,0,0.0,0.0,1
6,873,1,1,1460,1460,0.0,1672394.04352806,2290.95074455899,873.0,0.0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,730,0,20,0.0,0,0.0,0.0,1
6,545,1,1,1460,1460,0.0,2678899.08256881,3669.7247706422,545.0,0.0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,730,0,20,0.0,0,0.0,0.0,1
6,781,1,1,1460,1460,0.0,1869398.20742638,2560.81946222791,781.0,0.0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,730,0,20,0.0,0,0.0,0.0,1
6,808,1,1,1460,1460,0.0,1806930.69306931,2475.24752475248,808.0,0.0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,730,0,20,0.0,0,0.0,0.0,1
6,739,1,1,1460,1460,0.0,1975642.76048714,2706.3599458728,739.0,0.0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,730,0,20,0.0,0,0.0,0.0,1
6,286,1,1,150,150,0.0,524475.524475524,6993.00699300699,286.0,0.0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,75,0,20,0.0,0,0.0,0.0,1
6,751,1,1,1460,1460,0.0,1944074.56724368,2663.11584553928,751.0,0.0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,730,0,20,0.0,0,0.0,0.0,1
6,599,1,1,1460,1460,0.0,2437395.65943239,3338.89816360601,599.0,0.0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,730,0,20,0.0,0,0.0,0.0,1
6,133,1,1,150,150,0.0,1127819.54887218,15037.5939849624,133.0,0.0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,75,0,20,0.0,0,0.0,0.0,1
6,1136,1,1,1460,1460,0.0,1285211.26760563,1760.56338028169,1136.0,0.0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,730,0,20,0.0,0,0.0,0.0,1
6,780,1,1,1460,1460,0.0,1871794.87179487,2564.10256410256,780.0,0.0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,730,0,20,0.0,0,0.0,0.0,1
6,1005,1,1,1460,1460,0.0,1452736.31840796,1990.04975124378,1005.0,0.0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,730,0,20,0.0,0,0.0,0.0,1
6,778,1,1,1460,1460,0.0,1876606.68380463,2570.6940874036,778.0,0.0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,730,0,20,0.0,0,0.0,0.0,1
6,303,1,1,150,150,0.0,495049.504950495,6600.6600660066,303.0,0.0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,75,0,20,0.0,0,0.0,0.0,1
6,704,1,1,1460,1460,0.0,2073863.63636364,2840.90909090909,704.0,0.0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,730,0,20,0.0,0,0.0,0.0,1
6,1089,1,1,1460,1460,0.0,1340679.5224977,1836.54729109275,1089.0,0.0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,730,0,20,0.0,0,0.0,0.0,1
6,49,1,1,150,150,0.0,3061224.48979592,40816.3265306122,49.0,0.0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,75,0,20,0.0,0,0.0,0.0,1
6,60,1,1,150,150,0.0,2500000.0,33333.3333333333,60.0,0.0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,75,0,20,0.0,0,0.0,0.0,1
6,1165,1,1,1460,1460,0.0,1253218.88412017,1716.73819742489,1165.0,0.0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,730,0,20,0.0,0,0.0,0.0,1
6,537,1,1,1460,1460,0.0,2718808.19366853,3724.3947858473,537.0,0.0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,730,0,20,0.0,0,0.0,0.0,1
6,978,1,1,1460,1460,0.0,1492842.53578732,2044.98977505112,978.0,0.0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,730,0,20,0.0,0,0.0,0.0,1
6,568,1,1,1460,1460,0.0,2570422.53521127,3521.12676056338,568.0,0.0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,730,0,20,0.0,0,0.0,0.0,1
6,697,1,1,1460,1460,0.0,2094691.53515065,2869.44045911047,697.0,0.0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,730,0,20,0.0,0,0.0,0.0,1
6,554,1,1,1460,1460,0.0,2635379.06137184,3610.1083032491,554.0,0.0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,730,0,20,0.0,0,0.0,0.0,1
6,1239,1,1,1460,1460,0.0,1178369.65294592,1614.20500403551,1239.0,0.0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,730,0,20,0.0,0,0.0,0.0,1
6,876,1,1,1460,1460,0.0,1666666.66666667,2283.10502283105,876.0,0.0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,730,0,20,0.0,0,0.0,0.0,1
6,241,1,1,1460,1460,0.0,6058091.28630705,8298.75518672199,241.0,0.0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,730,0,20,0.0,0,0.0,0.0,1
6,866,1,1,1460,1460,0.0,1685912.24018476,2309.4688221709,866.0,0.0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,730,0,20,0.0,0,0.0,0.0,1
6,1443,1,1,1460,1460,0.0,1011781.01178101,1386.00138600139,1443.0,0.0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,730,0,20,0.0,0,0.0,0.0,1
6,237,1,1,150,150,0.0,632911.392405063,8438.81856540085,237.0,0.0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,75,0,20,0.0,0,0.0,0.0,1
6,472,1,1,1460,1460,0.0,3093220.33898305,4237.28813559322,472.0,0.0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,730,0,20,0.0,0,0.0,0.0,1
6,273,1,1,150,150,0.0,549450.549450549,7326.00732600733,273.0,0.0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,75,0,20,0.0,0,0.0,0.0,1
6,1076,1,1,1460,1460,0.0,1356877.32342007,1858.73605947955,1076.0,0.0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,730,0,20,0.0,0,0.0,0.0,1
6,1341,1,1,1460,1460,0.0,1088739.74645787,1491.42431021626,1341.0,0.0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,730,0,20,0.0,0,0.0,0.0,1
6,168,1,1,150,150,0.0,892857.142857143,11904.7619047619,168.0,0.0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,75,0,20,0.0,0,0.0,0.0,1
6,59,1,1,150,150,0.0,2542372.88135593,33898.3050847458,59.0,0.0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,75,0,20,0.0,0,0.0,0.0,1
6,950,1,1,1460,1460,0.0,1536842.10526316,2105.26315789474,950.0,0.0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,730,0,20,0.0,0,0.0,0.0,1
6,895,1,1,1460,1460,0.0,1631284.91620112,2234.63687150838,895.0,0.0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,730,0,20,0.0,0,0.0,0.0,1
6,586,1,1,1460,1460,0.0,2491467.57679181,3412.96928327645,586.0,0.0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,730,0,20,0.0,0,0.0,0.0,1
6,499,1,1,1460,1460,0.0,2925851.70340681,4008.01603206413,499.0,0.0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,730,0,20,0.0,0,0.0,0.0,1
6,1080,1,1,1460,1460,0.0,1351851.85185185,1851.85185185185,1080.0,0.0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,730,0,20,0.0,0,0.0,0.0,1
6,877,1,1,1460,1460,0.0,1664766.24857469,2280.50171037628,877.0,0.0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,730,0,20,0.0,0,0.0,0.0,1
6,227,1,1,150,150,0.0,660792.95154185,8810.57268722467,227.0,0.0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,75,0,20,0.0,0,0.0,0.0,1
6,744,1,1,1460,1460,0.0,1962365.59139785,2688.17204301075,744.0,0.0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,730,0,20,0.0,0,0.0,0.0,1
6,1060,1,1,1460,1460,0.0,1377358.49056604,1886.79245283019,1060.0,0.0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,730,0,20,0.0,0,0.0,0.0,1
6,747,1,1,1460,1460,0.0,1954484.60508701,2677.37617135207,747.0,0.0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,730,0,20,0.0,0,0.0,0.0,1
6,777,1,1,1460,1460,0.0,1879021.87902188,2574.00257400257,777.0,0.0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,730,0,20,0.0,0,0.0,0.0,1
6,274,1,1,150,150,0.0,547445.255474453,7299.2700729927,274.0,0.0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,75,0,20,0.0,0,0.0,0.0,1
6,1037,1,1,1460,1460,0.0,1407907.42526519,1928.64030858245,1037.0,0.0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,730,0,20,0.0,0,0.0,0.0,1
6,909,1,1,1460,1460,0.0,1606160.61606161,2200.2200220022,909.0,0.0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,730,0,20,0.0,0,0.0,0.0,1
6,1238,1,1,1460,1460,0.0,1179321.48626817,1615.50888529887,1238.0,0.0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,730,0,20,0.0,0,0.0,0.0,1
6,715,1,1,1460,1460,0.0,2041958.04195804,2797.2027972028,715.0,0.0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,730,0,20,0.0,0,0.0,0.0,1
6,1543,1,1,1460,1460,0.0,946208.684381076,1296.17627997408,1543.0,0.0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,730,0,20,0.0,0,0.0,0.0,1
6,1221,1,1,1460,1460,0.0,1195741.1957412,1638.00163800164,1221.0,0.0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,730,0,20,0.0,0,0.0,0.0,1
6,764,1,1,1460,1460,0.0,1910994.76439791,2617.80104712042,764.0,0.0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,730,0,20,0.0,0,0.0,0.0,1
6,411,1,1,1460,1460,0.0,3552311.43552311,4866.1800486618,411.0,0.0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,730,0,20,0.0,0,0.0,0.0,1
6,3173,1,1,1460,1460,0.0,460132.366845257,630.318310746927,3173.0,0.0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,730,0,20,0.0,0,0.0,0.0,1
6,305,1,1,1460,1460,0.0,4786885.24590164,6557.37704918033,305.0,0.0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,730,0,20,0.0,0,0.0,0.0,1
6,216,1,1,150,150,0.0,694444.444444444,9259.25925925926,216.0,0.0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,75,0,20,0.0,0,0.0,0.0,1
6,961,1,1,1460,1460,0.0,1519250.78043704,2081.16545265349,961.0,0.0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,730,0,20,0.0,0,0.0,0.0,1
17,40592,1,1,48,48,0.0,2364.99802916831,49.2707922743398,40592.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,8,0.0,0,0.0,0.0,1
6,258,1,1,150,150,0.0,581395.348837209,7751.93798449613,258.0,0.0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,75,0,20,0.0,0,0.0,0.0,1
6,976,1,1,1460,1460,0.0,1495901.63934426,2049.18032786885,976.0,0.0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,730,0,20,0.0,0,0.0,0.0,1
6,869,1,1,1460,1460,0.0,1680092.0598389,2301.49597238205,869.0,0.0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,730,0,20,0.0,0,0.0,0.0,1
6,567,1,1,1460,1460,0.0,2574955.90828924,3527.33686067019,567.0,0.0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,730,0,20,0.0,0,0.0,0.0,1
6,244,1,1,150,150,0.0,614754.098360656,8196.72131147541,244.0,0.0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,75,0,20,0.0,0,0.0,0.0,1
6,736,1,1,1460,1460,0.0,1983695.65217391,2717.39130434783,736.0,0.0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,730,0,20,0.0,0,0.0,0.0,1
6,826,1,1,1460,1460,0.0,1767554.47941889,2421.30750605327,826.0,0.0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,730,0,20,0.0,0,0.0,0.0,1
6,916,1,1,1460,1460,0.0,1593886.4628821,2183.40611353712,916.0,0.0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,730,0,20,0.0,0,0.0,0.0,1
6,693,1,1,1460,1460,0.0,2106782.10678211,2886.00288600289,693.0,0.0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,730,0,20,0.0,0,0.0,0.0,1
6,70,1,1,150,150,0.0,2142857.14285714,28571.4285714286,70.0,0.0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,75,0,20,0.0,0,0.0,0.0,1
6,610,1,1,1460,1460,0.0,2393442.62295082,3278.68852459016,610.0,0.0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,730,0,20,0.0,0,0.0,0.0,1
6,650,1,1,1460,1460,0.0,2246153.84615385,3076.92307692308,650.0,0.0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,730,0,20,0.0,0,0.0,0.0,1
6,1416,1,1,1460,1460,0.0,1031073.44632768,1412.42937853107,1416.0,0.0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,730,0,20,0.0,0,0.0,0.0,1
6,1143,1,1,1460,1460,0.0,1277340.33245844,1749.78127734033,1143.0,0.0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,730,0,20,0.0,0,0.0,0.0,1
6,834,1,1,1460,1460,0.0,1750599.52038369,2398.08153477218,834.0,0.0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,730,0,20,0.0,0,0.0,0.0,1
6,1061,1,1,1460,1460,0.0,1376060.3204524,1885.01413760603,1061.0,0.0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,730,0,20,0.0,0,0.0,0.0,1
6,15448838,5,0,0,0,0.0,0.0,0.323648937221039,3862209.5,3220815.3286935,1047837,0,0.0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,40,0.0,0,1611401240609560.0,4780543.2709112,1
6,473,1,1,1460,1460,0.0,3086680.76109937,4228.32980972516,473.0,0.0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,730,0,20,0.0,0,0.0,0.0,1
6,991,1,1,1460,1460,0.0,1473259.33400605,2018.16347124117,991.0,0.0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,730,0,20,0.0,0,0.0,0.0,1
6,936,1,1,1460,1460,0.0,1559829.05982906,2136.75213675214,936.0,0.0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,730,0,20,0.0,0,0.0,0.0,1
6,211,1,1,150,150,0.0,710900.473933649,9478.67298578199,211.0,0.0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,75,0,20,0.0,0,0.0,0.0,1
6,657,1,1,1460,1460,0.0,2222222.22222222,3044.1400304414,657.0,0.0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,730,0,20,0.0,0,0.0,0.0,1
6,956,1,1,1460,1460,0.0,1527196.65271967,2092.05020920502,956.0,0.0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,730,0,20,0.0,0,0.0,0.0,1
6,614,1,1,1460,1460,0.0,2377850.16286645,3257.32899022801,614.0,0.0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,730,0,20,0.0,0,0.0,0.0,1
6,51,1,1,150,150,0.0,2941176.47058823,39215.6862745098,51.0,0.0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,75,0,20,0.0,0,0.0,0.0,1
6,885,1,1,1460,1460,0.0,1649717.51412429,2259.88700564972,885.0,0.0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,730,0,20,0.0,0,0.0,0.0,1
6,544,1,1,1460,1460,0.0,2683823.52941176,3676.47058823529,544.0,0.0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,730,0,20,0.0,0,0.0,0.0,1
6,859,1,1,1460,1460,0.0,1699650.75669383,2328.28870779977,859.0,0.0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,730,0,20,0.0,0,0.0,0.0,1
6,712,1,1,1460,1460,0.0,2050561.79775281,2808.98876404494,712.0,0.0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,730,0,20,0.0,0,0.0,0.0,1
6,1261,1,1,1460,1460,0.0,1157811.26090404,1586.04282315623,1261.0,0.0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,730,0,20,0.0,0,0.0,0.0,1
6,1306,1,1,1460,1460,0.0,1117917.30474732,1531.39356814701,1306.0,0.0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,730,0,20,0.0,0,0.0,0.0,1
6,553,1,1,1460,1460,0.0,2640144.66546112,3616.63652802893,553.0,0.0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,730,0,20,0.0,0,0.0,0.0,1
6,1324,1,1,1460,1460,0.0,1102719.03323263,1510.57401812689,1324.0,0.0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,730,0,20,0.0,0,0.0,0.0,1
6,510,1,1,1460,1460,0.0,2862745.09803922,3921.56862745098,510.0,0.0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,730,0,20,0.0,0,0.0,0.0,1
6,272,1,1,150,150,0.0,551470.588235294,7352.94117647059,272.0,0.0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,75,0,20,0.0,0,0.0,0.0,1
6,1697,1,1,1460,1460,0.0,860341.779611079,1178.55038302887,1697.0,0.0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,730,0,20,0.0,0,0.0,0.0,1
6,299,1,1,150,150,0.0,501672.240802676,6688.96321070234,299.0,0.0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,75,0,20,0.0,0,0.0,0.0,1
6,269,1,1,150,150,0.0,557620.817843866,7434.94423791822,269.0,0.0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,75,0,20,0.0,0,0.0,0.0,1
6,1102,1,1,1460,1460,0.0,1324863.88384755,1814.88203266788,1102.0,0.0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,730,0,20,0.0,0,0.0,0.0,1
6,636,1,1,1460,1460,0.0,2295597.48427673,3144.65408805031,636.0,0.0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,730,0,20,0.0,0,0.0,0.0,1
6,87,1,1,150,150,0.0,1724137.93103448,22988.5057471264,87.0,0.0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,75,0,20,0.0,0,0.0,0.0,1
6,1046,1,1,1460,1460,0.0,1395793.49904398,1912.04588910134,1046.0,0.0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,730,0,20,0.0,0,0.0,0.0,1
6,487,1,1,1460,1460,0.0,2997946.61190965,4106.77618069815,487.0,0.0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,730,0,20,0.0,0,0.0,0.0,1
6,251,1,1,150,150,0.0,597609.561752988,7968.12749003984,251.0,0.0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,75,0,20,0.0,0,0.0,0.0,1
17,10309,3,0,1256,395,33.501243758006,121835.289552818,291.007857212145,5154.5,153.442171517481,5046,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,418,2,8,0.0,0,1611401233226668.0,0.0,1
6,970,1,1,1460,1460,0.0,1505154.63917526,2061.85567010309,970.0,0.0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,730,0,20,0.0,0,0.0,0.0,1
6,1097,1,1,1460,1460,0.0,1330902.46125798,1823.15405651778,1097.0,0.0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,730,0,20,0.0,0,0.0,0.0,1
6,938,1,1,1460,1460,0.0,1556503.19829424,2132.19616204691,938.0,0.0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,730,0,20,0.0,0,0.0,0.0,1
6,260,1,1,150,150,0.0,576923.076923077,7692.30769230769,260.0,0.0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,75,0,20,0.0,0,0.0,0.0,1
6,287,1,1,150,150,0.0,522648.083623693,6968.64111498258,287.0,0.0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,75,0,20,0.0,0,0.0,0.0,1
6,1270,1,1,1460,1460,0.0,1149606.2992126,1574.8031496063,1270.0,0.0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,730,0,20,0.0,0,0.0,0.0,1
6,952,1,1,1460,1460,0.0,1533613.44537815,2100.84033613445,952.0,0.0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,730,0,20,0.0,0,0.0,0.0,1
6,765,1,1,1460,1460,0.0,1908496.73202614,2614.37908496732,765.0,0.0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,730,0,20,0.0,0,0.0,0.0,1
