Protocol,Flow.Duration,Tot.Fwd.Pkts,TotLen.Fwd.Pkts,Fwd.Pkt.Len.Max,Fwd.Pkt.Len.Min,Fwd.Pkt.Len.Mean,Bwd.Pkt.Len.Min,Bwd.Pkt.Len.Mean,Flow.Byts.s,Flow.Pkts.s,Flow.IAT.Mean,Flow.IAT.Std,Bwd.IAT.Tot,Bwd.IAT.Mean,Bwd.IAT.Std,Fwd.PSH.Flags,Bwd.PSH.Flags,Fwd.URG.Flags,Bwd.URG.Flags,Bwd.Pkts.s,SYN.Flag.Cnt,RST.Flag.Cnt,PSH.Flag.Cnt,URG.Flag.Cnt,CWR.Flag.Count,Down.Up.Ratio,Bwd.Seg.Size.Avg,Fwd.Byts.b.Avg,Fwd.Pkts.b.Avg,Fwd.Blk.Rate.Avg,Bwd.Byts.b.Avg,Init.Fwd.Win.Byts,Fwd.Seg.Size.Min,Active.Mean,Idle.Mean,Idle.Std,Label
17,598985,6,2108,391,327,351.333333333333,0,0.0,3519.28679349232,10.0169453325208,119797.0,525.141409526996,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,8,0.0,1611401927475080,154506.629601829,1
17,16831,1,33,33,33,33.0,33,33.0,7367.35785158339,118.828352444893,16831.0,0.0,0,0.0,0.0,0,0,0,0,59.4141762224467,0,0,0,0,0,1.0,91.0,0,0,0,0,0,8,0.0,0,0.0,1
6,61176,2,0,0,0,0.0,0,0.0,0.0,49.0388387602982,30588.0,43229.6801746208,0,0.0,0.0,0,0,0,0,16.3462795867661,2,1,0,0,0,0.5,0.0,0,0,0,0,1024,24,0.0,1611401810589910,0.0,1
6,30,1,0,0,0,0.0,0,0.0,0.0,66666.6666666667,30.0,0.0,0,0.0,0.0,0,0,0,0,33333.3333333333,0,0,0,0,0,1.0,0.0,0,0,0,0,211,32,0.0,0,0.0,1
6,21058216,12,0,0,0,0.0,0,0.0,0.0,0.569848841896199,1914383.27272727,2849812.65674388,0,0.0,0.0,0,0,0,0,0.0,12,0,0,0,0,0.0,0.0,0,0,0,0,64240,32,0.0,1611402008802146,7289571.6241068,1
0,48630849,6,0,0,0,0.0,0,0.0,0.0,0.123378475255491,9726169.8,9058809.38315995,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,1289121411682224,720640773003135.0,1
17,9702,3,1254,455,395,418.0,0,0.0,129251.700680272,309.214594928881,4851.0,14.142135623731,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,8,0.0,1611402011779611,0.0,1
0,15996896,6,0,0,0,0.0,0,0.0,0.0,0.375072764116239,3199379.2,3185377.22862328,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,1611401772284547,5158486.83359865,1
17,16121,1,32,32,32,32.0,32,32.0,8126.0467712921,124.061782767818,16121.0,0.0,0,0.0,0.0,0,0,0,0,62.0308913839092,0,0,0,0,0,1.0,99.0,0,0,0,0,0,8,0.0,0,0.0,1
17,18302,3,1252,453,395,417.333333333333,0,0.0,68407.8242814993,163.916511856628,9151.0,5891.61370084631,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,8,0.0,1611402011637238,0.0,1
6,21072358,12,0,0,0,0.0,0,0.0,0.0,0.569466407129188,1915668.90909091,2851130.04679241,0,0.0,0.0,0,0,0,0,0.0,12,0,0,0,0,0.0,0.0,0,0,0,0,64240,32,0.0,1611401880777400,7296109.03719982,1
17,9528,3,1256,457,395,418.666666666667,0,0.0,131821.998320739,314.861460957179,4764.0,21.2132034355964,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,8,0.0,1611401924724695,0.0,1
17,599451,6,2108,391,327,351.333333333333,0,0.0,3516.55097747773,10.0091583799176,119890.2,1037.49877108361,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,8,0.0,1611401907503640,154500.414856779,1
17,61957,2,66,33,33,33.0,33,33.0,3550.84978291396,64.5609051438901,20652.3333333333,34492.0179510178,60472,60472.0,0.0,0,0,0,0,32.2804525719451,0,0,0,0,0,1.0,77.0,0,0,0,0,0,8,0.0,1611402072434850,41765.2620307834,1
0,46594425,7,0,0,0,0.0,0,0.0,0.0,0.150232565376652,7765737.5,6054609.09965952,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,1342834805620460,657852008103513.0,1
6,66,2,0,0,0,0.0,0,0.0,0.0,30303.0303030303,66.0,0.0,0,0.0,0.0,0,0,0,0,0.0,2,0,0,0,0,0.0,0.0,0,0,0,0,1024,24,0.0,0,0.0,1
6,13470,2,0,0,0,0.0,0,0.0,0.0,222.71714922049,6735.0,9489.37300352347,0,0.0,0.0,0,0,0,0,74.2390497401633,2,1,0,0,0,0.5,0.0,0,0,0,0,64240,20,0.0,1611401888277960,0.0,1
17,10008,3,1252,453,395,417.333333333333,0,0.0,125099.920063949,299.760191846523,5004.0,346.482322781408,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,8,0.0,1611402052835523,0.0,1
6,389308,2,0,0,0,0.0,0,0.0,0.0,5.13732057907878,389308.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0,1,0,0,0,0.0,0.0,0,0,0,0,501,32,0.0,0,0.0,1
6,30,1,0,0,0,0.0,0,0.0,0.0,66666.6666666667,30.0,0.0,0,0.0,0.0,0,0,0,0,33333.3333333333,0,0,0,0,0,1.0,0.0,0,0,0,0,265,32,0.0,0,0.0,1
6,1766406,2,0,0,0,0.0,0,0.0,0.0,1.69836379631863,883203.0,1249017.86193873,0,0.0,0.0,0,0,0,0,0.566121265439542,2,1,0,0,0,0.5,0.0,0,0,0,0,1024,24,0.0,1611401954287712,0.0,1
17,15053798,18,2250,137,101,125.0,0,0.0,149.463942587778,1.19571154070222,885517.529411765,1139793.96576953,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,8,0.0,1611401821194860,4394864.80240908,1
17,119785,2,802,401,401,401.0,0,0.0,6695.32913136035,16.6965813749635,119785.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,8,0.0,0,0.0,1
17,118963,2,646,323,323,323.0,0,0.0,5430.25982868623,16.8119499340131,118963.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,8,0.0,0,0.0,1
6,76,1,0,0,0,0.0,0,0.0,0.0,26315.7894736842,76.0,0.0,0,0.0,0.0,0,0,0,0,13157.8947368421,0,0,0,0,0,1.0,0.0,0,0,0,0,16384,32,0.0,0,0.0,1
17,9961,3,1256,457,395,418.666666666667,0,0.0,126091.757855637,301.174580865375,4980.5,375.473700810057,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,8,0.0,1611401833981474,0.0,1
17,598854,6,2108,391,327,351.333333333333,0,0.0,3520.05664151863,10.0191365508121,119770.8,579.890248236682,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,8,0.0,1611401867474496,154448.192519908,1
17,5411394,20,6136,1350,33,306.8,33,306.8,2028.1280572067,8.13099175554395,125846.372093023,702212.438538809,5369916,233474.608695652,962649.443096251,0,0,0,0,4.43508641211488,0,0,0,0,0,1.2,201.625,0,0,0,0,0,8,0.0,1611401890683203,2387121.8724953,1
6,93952726,42,13788,847,0,328.285714285714,0,328.285714285714,239.396992057474,0.670549995537117,1515366.5483871,6293237.90815431,93806107,4690305.35,10624515.6041222,1,0,0,0,0.223516665179039,0,0,35,0,0,0.5,414.47619047619,0,0,0,0,1027,20,0.0,1611402023764160,31310950.5884993,1
0,11727291,2,0,0,0,0.0,0,0.0,0.0,0.170542369930106,11727291.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,11727291,0.0,1
6,15478932,5,0,0,0,0.0,0,0.0,0.0,0.323019701876073,3869733.0,3259480.41904913,0,0.0,0.0,0,0,0,0,0.0,5,0,0,0,0,0.0,0.0,0,0,0,0,64240,40,0.0,1611401860609560,4800953.60255255,1
6,30,1,0,0,0,0.0,0,0.0,0.0,66666.6666666667,30.0,0.0,0,0.0,0.0,0,0,0,0,33333.3333333333,0,0,0,0,0,1.0,0.0,0,0,0,0,136,32,0.0,0,0.0,1
17,10130,3,1256,457,395,418.666666666667,0,0.0,123988.153998026,296.150049358342,5065.0,304.055915910215,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,8,0.0,1611401788876103,0.0,1
6,25,1,0,0,0,0.0,0,0.0,0.0,80000.0,25.0,0.0,0,0.0,0.0,0,0,0,0,40000.0,0,0,0,0,0,1.0,0.0,0,0,0,0,67,20,0.0,0,0.0,1
17,30876,1,33,33,33,33.0,33,33.0,2655.78442803472,64.7752299520663,30876.0,0.0,0,0.0,0.0,0,0,0,0,32.3876149760332,0,0,0,0,0,1.0,49.0,0,0,0,0,0,8,0.0,0,0.0,1
6,497408,2,0,0,0,0.0,0,0.0,0.0,6.03126608337622,248704.0,351706.427680815,0,0.0,0.0,0,0,0,0,2.01042202779207,2,1,0,0,0,0.5,0.0,0,0,0,0,1024,24,0.0,1611401830793027,0.0,1
17,2254924,45,11053,1350,33,245.622222222222,33,245.622222222222,20760.344916281,44.7908665657911,22549.24,106643.89554121,2229380,40534.1818181818,148230.403144975,0,0,0,0,24.8345398780624,0,0,0,0,0,1.24444444444444,638.571428571429,0,0,0,0,0,8,0.0,1611401888772680,818191.059236414,1
17,9623,3,1252,453,395,417.333333333333,0,0.0,130104.956874156,311.753091551491,4811.5,135.057395206631,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,8,0.0,1611401773594680,0.0,1
17,10063,3,1256,457,395,418.666666666667,0,0.0,124813.673854715,298.12183245553,5031.5,277.892965006313,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,8,0.0,1611401735801076,0.0,1
6,34,1,0,0,0,0.0,0,0.0,0.0,58823.5294117647,34.0,0.0,0,0.0,0.0,0,0,0,0,29411.7647058824,0,0,0,0,0,1.0,0.0,0,0,0,0,261,32,0.0,0,0.0,1
17,598780,6,2108,391,327,351.333333333333,0,0.0,3520.49166638832,10.0203747620161,119756.0,605.947192418613,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,8,0.0,1611401847474260,154442.606837999,1
17,10362,3,1256,457,395,418.666666666667,0,0.0,121212.121212121,289.519397799653,5181.0,605.283404695685,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,8,0.0,1611401756803960,0.0,1
17,15560,1,31,31,31,31.0,31,31.0,10089.9742930591,128.53470437018,15560.0,0.0,0,0.0,0.0,0,0,0,0,64.26735218509,0,0,0,0,0,1.0,126.0,0,0,0,0,0,8,0.0,0,0.0,1
6,23,1,0,0,0,0.0,0,0.0,0.0,86956.5217391304,23.0,0.0,0,0.0,0.0,0,0,0,0,43478.2608695652,0,0,0,0,0,1.0,0.0,0,0,0,0,261,32,0.0,0,0.0,1
6,7028951,8,0,0,0,0.0,0,0.0,0.0,1.13814991739166,1004135.85714286,1529320.4011565,0,0.0,0.0,0,0,0,0,0.0,8,0,0,0,0,0.0,0.0,0,0,0,0,64240,32,0.0,1611401736956247,2519406.74052854,1
6,0,2,0,0,0,0.0,0,0.0,,inf,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0,2,0,0,0,0.0,0.0,0,0,0,0,0,20,0.0,0,0.0,1
0,2136422,2,0,0,0,0.0,0,0.0,0.0,0.936144638091164,2136422.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0.0,1
17,15491,1,36,36,36,36.0,36,36.0,7036.34368342909,129.107223549158,15491.0,0.0,0,0.0,0.0,0,0,0,0,64.5536117745788,0,0,0,0,0,1.0,73.0,0,0,0,0,0,8,0.0,0,0.0,1
17,18871,1,43,43,43,43.0,43,43.0,8690.58343490011,105.982724815855,18871.0,0.0,0,0.0,0.0,0,0,0,0,52.9913624079275,0,0,0,0,0,1.0,121.0,0,0,0,0,0,8,0.0,0,0.0,1
0,41727956,12,0,0,0,0.0,0,0.0,0.0,0.287576990351504,3793450.54545455,3452177.04534131,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,1611401756244660,12390464.773867,1
17,17976,1,65,65,65,65.0,65,65.0,10013.3511348465,111.25945705385,17976.0,0.0,0,0.0,0.0,0,0,0,0,55.6297285269248,0,0,0,0,0,1.0,115.0,0,0,0,0,0,8,0.0,0,0.0,1
17,17839,1,37,37,37,37.0,37,37.0,11884.0742194069,112.113907730254,17839.0,0.0,0,0.0,0.0,0,0,0,0,56.056953865127,0,0,0,0,0,1.0,175.0,0,0,0,0,0,8,0.0,0,0.0,1
6,5055687,2,0,0,0,0.0,0,0.0,0.0,0.593391165236297,2527843.5,3574902.0759753,0,0.0,0.0,0,0,0,0,0.197797055078766,2,1,0,0,0,0.5,0.0,0,0,0,0,1024,24,0.0,1611401802670753,0.0,1
17,13795,3,1252,453,395,417.333333333333,0,0.0,90757.5208408844,217.470097861544,6897.5,2600.03163442294,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,8,0.0,1611402074039939,0.0,1
17,599332,6,2108,391,327,351.333333333333,0,0.0,3517.24920411391,10.0111457422597,119866.4,410.233226348135,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,8,0.0,1611401867474040,154615.468657423,1
0,53721127,48,0,0,0,0.0,0,0.0,0.0,0.893503220809198,1143002.70212766,2023334.4913571,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,1611401751344280,14914345.2508645,1
17,21745,1,38,38,38,38.0,38,38.0,5196.59691883192,91.9751667049897,21745.0,0.0,0,0.0,0.0,0,0,0,0,45.9875833524948,0,0,0,0,0,1.0,75.0,0,0,0,0,0,8,0.0,0,0.0,1
17,25482963,7,2183,322,300,311.857142857143,0,0.0,85.6650774872608,0.274693331383795,4247160.5,5501875.61061828,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,8,0.0,1611401801291700,9835692.16246137,1
0,41972391,3,0,0,0,0.0,0,0.0,0.0,0.071475556396108,20986195.5,3668654.5356657,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,805700885941306,1139433086766600.0,1
6,8690,1,0,0,0,0.0,0,0.0,0.0,230.149597238205,8690.0,0.0,0,0.0,0.0,0,0,0,0,115.074798619102,0,0,0,0,0,1.0,0.0,0,0,0,0,1026,20,0.0,0,0.0,1
6,40296,33,60060,2860,1430,1820.0,1430,1820.0,1490470.51816557,1637.87969029184,619.938461538461,3614.73270483501,40181,1255.65625,5117.06495138902,0,0,0,0,818.93984514592,0,33,0,0,0,1.0,0.0,0,0,0,0,273,20,0.0,1611401909480560,14140.3488686449,1
17,140315,8,3776,1350,33,472.0,33,472.0,47813.8474147454,121.155970494958,8769.6875,12920.1568035828,99104,12388.0,18286.8549432177,0,0,0,0,64.1413961443894,0,0,0,0,0,1.125,325.888888888889,0,0,0,0,0,8,0.0,1611401886025090,30815.135366145,1
17,35843,1,30,30,30,30.0,30,30.0,6137.87908378205,55.798900761655,35843.0,0.0,0,0.0,0.0,0,0,0,0,27.8994503808275,0,0,0,0,0,1.0,190.0,0,0,0,0,0,8,0.0,0,0.0,1
17,16283,1,32,32,32,32.0,32,32.0,9641.95787017135,122.827488791992,16283.0,0.0,0,0.0,0.0,0,0,0,0,61.4137443959958,0,0,0,0,0,1.0,125.0,0,0,0,0,0,8,0.0,0,0.0,1
6,21047542,12,0,0,0,0.0,0,0.0,0.0,0.570137833671979,1913412.90909091,2849917.01148923,0,0.0,0.0,0,0,0,0,0.0,12,0,0,0,0,0.0,0.0,0,0,0,0,64240,32,0.0,1611401848769780,7288308.07449566,1
17,15474,1,40,40,40,40.0,40,40.0,8530.43815432338,129.249062944294,15474.0,0.0,0,0.0,0.0,0,0,0,0,64.6245314721468,0,0,0,0,0,1.0,92.0,0,0,0,0,0,8,0.0,0,0.0,1
17,10227,3,1254,455,395,418.0,0,0.0,122616.603109416,293.341155764154,5113.5,1010.45559031558,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,8,0.0,1611401990677206,0.0,1
6,63,2,0,0,0,0.0,0,0.0,0.0,31746.0317460317,63.0,0.0,0,0.0,0.0,0,0,0,0,0.0,2,0,0,0,0,0.0,0.0,0,0,0,0,1024,24,0.0,0,0.0,1
17,58715,2,66,33,33,33.0,33,33.0,3746.91305458571,68.1256919015584,19571.6666666667,32708.5359093514,57333,57333.0,0.0,0,0,0,0,34.0628459507792,0,0,0,0,0,1.0,77.0,0,0,0,0,0,8,0.0,1611402010430550,39635.4564058495,1
6,28,1,0,0,0,0.0,0,0.0,0.0,71428.5714285714,28.0,0.0,0,0.0,0.0,0,0,0,0,35714.2857142857,0,0,0,0,0,1.0,0.0,0,0,0,0,265,32,0.0,0,0.0,1
17,19265,1,45,45,45,45.0,45,45.0,11731.1186088762,103.815208928108,19265.0,0.0,0,0.0,0.0,0,0,0,0,51.907604464054,0,0,0,0,0,1.0,181.0,0,0,0,0,0,8,0.0,0,0.0,1
0,102700518,7,0,0,0,0.0,0,0.0,0.0,0.068159344629596,17116753.0,26891866.7977444,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,1342835020321422,657852105924305.0,1
6,320203,2,0,0,0,0.0,0,0.0,0.0,9.36905650477978,160101.5,226406.398947777,0,0.0,0.0,0,0,0,0,3.12301883492659,2,1,0,0,0,0.5,0.0,0,0,0,0,1024,24,0.0,1611401797932695,0.0,1
6,49907,8,643,517,0,80.375,0,80.375,114032.099705452,300.559039814054,3564.78571428571,5720.42487903681,36501,6083.5,8857.35397847461,0,0,0,0,140.260885246559,2,1,6,0,0,0.875,721.142857142857,0,0,0,0,64240,20,0.0,1611401886397450,12946.0451929968,1
17,18983,1,31,31,31,31.0,31,31.0,7743.77074224306,105.357425064531,18983.0,0.0,0,0.0,0.0,0,0,0,0,52.6787125322657,0,0,0,0,0,1.0,116.0,0,0,0,0,0,8,0.0,0,0.0,1
17,16035,1,39,39,39,39.0,39,39.0,12347.9887745557,124.727159338946,16035.0,0.0,0,0.0,0.0,0,0,0,0,62.363579669473,0,0,0,0,0,1.0,159.0,0,0,0,0,0,8,0.0,0,0.0,1
17,29069,1,33,33,33,33.0,33,33.0,10629.8806288486,68.8018163679521,29069.0,0.0,0,0.0,0.0,0,0,0,0,34.4009081839761,0,0,0,0,0,1.0,276.0,0,0,0,0,0,8,0.0,0,0.0,1
6,336739,2,0,0,0,0.0,0,0.0,0.0,8.90897698217314,168369.5,238101.945108603,0,0.0,0.0,0,0,0,0,2.96965899405771,2,1,0,0,0,0.5,0.0,0,0,0,0,1024,24,0.0,1611401796668951,0.0,1
17,18452,1,38,38,38,38.0,38,38.0,7587.25341426404,108.389334489486,18452.0,0.0,0,0.0,0.0,0,0,0,0,54.1946672447431,0,0,0,0,0,1.0,102.0,0,0,0,0,0,8,0.0,0,0.0,1
17,136704,9,4530,1350,33,503.333333333333,33,503.333333333333,79924.5084269663,146.301498127341,7194.94736842105,10296.5336425727,111226,11122.6,16846.1415048076,0,0,0,0,80.4658239700375,0,0,0,0,0,1.22222222222222,581.454545454546,0,0,0,0,0,8,0.0,1611401891656465,28595.6691854488,1
0,54500066,61,0,0,0,0.0,0,0.0,0.0,1.11926469960605,908334.433333333,2033159.72051458,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,1611401752603891,12723271.3874134,1
17,1259,2,54,27,27,27.0,27,27.0,77045.2740270056,2382.84352660842,629.5,876.105301890132,0,0.0,0.0,0,0,0,0,794.28117553614,0,0,0,0,0,0.5,43.0,0,0,0,0,0,8,0.0,1611401833830360,0.0,1
0,54208397,34,0,0,0,0.0,0,0.0,0.0,0.627209101940424,1642678.6969697,2600037.05471557,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,1611401754852320,16214626.5846784,1
6,5041486,2,0,0,0,0.0,0,0.0,0.0,0.595062646211851,2520743.0,3564857.62414854,0,0.0,0.0,0,0,0,0,0.19835421540395,2,1,0,0,0,0.5,0.0,0,0,0,0,1024,24,0.0,1611402035274239,0.0,1
6,61321,2,0,0,0,0.0,0,0.0,0.0,48.922881231552,30660.5,43332.2106578928,0,0.0,0.0,0,0,0,0,16.307627077184,2,1,0,0,0,0.5,0.0,0,0,0,0,1024,24,0.0,1611401967799759,0.0,1
6,104858,7,581,517,0,83.0,0,83.0,50668.5231455874,114.440481412958,9532.54545454546,12466.1742677025,79319,19829.75,23308.2552096176,0,0,0,0,47.683533922066,2,1,4,0,0,0.714285714285714,946.4,0,0,0,0,64240,20,0.0,1611401888334632,26308.3725203135,1
17,71028,1,64,64,64,64.0,64,64.0,2491.97499577631,28.1579095567945,71028.0,0.0,0,0.0,0.0,0,0,0,0,14.0789547783973,0,0,0,0,0,1.0,113.0,0,0,0,0,0,8,0.0,0,0.0,1
17,144988,8,4503,1350,33,562.875,33,562.875,54204.4858884873,124.14820536872,8528.70588235294,13540.8977304161,103642,11515.7777777778,18244.7459887619,0,0,0,0,68.9712252048445,0,0,0,0,0,1.25,335.6,0,0,0,0,0,8,0.0,1611402007472250,32190.2012054667,1
17,599133,6,2108,391,327,351.333333333333,0,0.0,3518.41744654359,10.0144709104656,119826.6,464.043424692129,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,8,0.0,1611401807473340,154477.94531916,1
17,119729,2,802,401,401,401.0,0,0.0,6698.46069039247,16.7043907491084,119729.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,8,0.0,0,0.0,1
17,13111,3,1256,457,395,418.666666666667,0,0.0,95797.422012051,228.815498436427,6555.5,2004.64772466386,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,8,0.0,1611401990032390,0.0,1
17,119465,2,802,401,401,401.0,0,0.0,6713.26329887415,16.7413049847236,119465.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,8,0.0,0,0.0,1
17,17695,1,51,51,51,51.0,51,51.0,13958.7454083074,113.026278609777,17695.0,0.0,0,0.0,0.0,0,0,0,0,56.5131393048884,0,0,0,0,0,1.0,196.0,0,0,0,0,0,8,0.0,0,0.0,1
0,52391884,39,0,0,0,0.0,0,0.0,0.0,0.744390104390978,1378733.78947368,2299626.53350375,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,1568996448819266,261403882179144.0,1
6,17,1,0,0,0,0.0,0,0.0,0.0,117647.058823529,17.0,0.0,0,0.0,0.0,0,0,0,0,58823.5294117647,0,0,0,0,0,1.0,0.0,0,0,0,0,298,32,0.0,0,0.0,1
17,9590,3,1256,457,395,418.666666666667,0,0.0,130969.76016684,312.825860271116,4795.0,270.114790413261,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,8,0.0,1611402051340163,0.0,1
6,346752,2,0,0,0,0.0,0,0.0,0.0,8.65171650055371,173376.0,245182.205308623,0,0.0,0.0,0,0,0,0,2.88390550018457,2,1,0,0,0,0.5,0.0,0,0,0,0,1024,24,0.0,1611401909102050,0.0,1
6,40049,1,0,0,0,0.0,0,0.0,0.0,49.9388249394492,40049.0,0.0,0,0.0,0.0,0,0,0,0,24.9694124697246,0,0,0,0,0,1.0,0.0,0,0,0,0,501,20,0.0,0,0.0,1
17,20252,1,47,47,47,47.0,47,47.0,5431.5623148331,98.755678451511,20252.0,0.0,0,0.0,0.0,0,0,0,0,49.3778392257555,0,0,0,0,0,1.0,63.0,0,0,0,0,0,8,0.0,0,0.0,1
17,15335,1,40,40,40,40.0,40,40.0,11737.8545810238,130.42060645582,15335.0,0.0,0,0.0,0.0,0,0,0,0,65.21030322791,0,0,0,0,0,1.0,140.0,0,0,0,0,0,8,0.0,0,0.0,1
17,598880,6,2108,391,327,351.333333333333,0,0.0,3519.90382046487,10.0187015762757,119776.0,738.857564081197,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,8,0.0,1611402067477940,154481.340561463,1
0,53193781,31,0,0,0,0.0,0,0.0,0.0,0.582774892425865,1773126.03333333,2628277.33140338,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,1611401756223400,12556430.03996,1
17,3001503,4,1264,316,316,316.0,0,0.0,421.122351035465,1.33266566783375,1000501.0,1184.93333145794,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,8,0.0,1611401997192700,706305.629203463,1
6,31,1,0,0,0,0.0,0,0.0,0.0,64516.1290322581,31.0,0.0,0,0.0,0.0,0,0,0,0,32258.064516129,0,0,0,0,0,1.0,0.0,0,0,0,0,76,32,0.0,0,0.0,1
17,18286,1,42,42,42,42.0,42,42.0,9898.28283933064,109.373291042327,18286.0,0.0,0,0.0,0.0,0,0,0,0,54.6866455211637,0,0,0,0,0,1.0,139.0,0,0,0,0,0,8,0.0,0,0.0,1
6,7,2,0,0,0,0.0,0,0.0,0.0,285714.285714286,7.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,20,0.0,0,0.0,1
6,1707972,2,0,0,0,0.0,0,0.0,0.0,1.75646907560545,853986.0,1207678.985297,0,0.0,0.0,0,0,0,0,0.585489691868485,2,1,0,0,0,0.5,0.0,0,0,0,0,1024,24,0.0,1611401874570358,0.0,1
0,53254541,34,0,0,0,0.0,0,0.0,0.0,0.638443208063703,1613773.96969697,2199945.40964152,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,1611401757185247,16487459.2229997,1
17,23584,1,45,45,45,45.0,45,45.0,4494.57259158752,84.8032564450475,23584.0,0.0,0,0.0,0.0,0,0,0,0,42.4016282225237,0,0,0,0,0,1.0,61.0,0,0,0,0,0,8,0.0,0,0.0,1
6,216301,2,0,0,0,0.0,0,0.0,0.0,13.8695613982367,108150.5,152936.590168932,0,0.0,0.0,0,0,0,0,4.62318713274557,2,1,0,0,0,0.5,0.0,0,0,0,0,1024,24,0.0,1611401798482319,0.0,1
17,18481,1,38,38,38,38.0,38,38.0,6222.60700178562,108.219252204967,18481.0,0.0,0,0.0,0.0,0,0,0,0,54.1096261024836,0,0,0,0,0,1.0,77.0,0,0,0,0,0,8,0.0,0,0.0,1
0,54083870,56,0,0,0,0.0,0,0.0,0.0,1.03542886261653,983343.090909091,1894925.24826204,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,1611401753972870,14571061.6997112,1
